date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
6/21/2021,California,State,Other,19,5.83,18.57142857,7.995079951
6/21/2021,California,State,Lambda,0,0,0.428571429,0.184501845
6/21/2021,California,State,Mu,7,2.15,4.714285714,2.029520295
6/21/2021,California,State,Epsilon,1,0.31,1.142857143,0.49200492
6/21/2021,California,State,Gamma,26,7.98,22.71428571,9.778597786
6/21/2021,California,State,Omicron,0,0,0,0
6/21/2021,California,State,Beta,0,0,0,0
6/21/2021,California,State,Alpha,62,19.02,60.42857143,26.01476015
6/22/2021,California,State,Alpha,64,19.34,59.57142857,24.11798728
6/22/2021,California,State,Other,37,11.18,20.42857143,8.270676692
6/22/2021,California,State,Total,331,100,247,100
6/22/2021,California,State,Delta,193,58.31,136.8571429,55.40775014
6/22/2021,California,State,Gamma,28,8.46,23.42857143,9.485251591
6/22/2021,California,State,Lambda,1,0.3,0.428571429,0.1735107
6/22/2021,California,State,Epsilon,2,0.6,1.142857143,0.4626952
6/22/2021,California,State,Omicron,0,0,0,0
6/22/2021,California,State,Beta,0,0,0,0
6/22/2021,California,State,Mu,6,1.81,5.142857143,2.082128398
6/23/2021,California,State,Alpha,80,21.86,58.14285714,22.54847645
6/23/2021,California,State,Delta,221,60.38,145.7142857,56.50969529
6/23/2021,California,State,Beta,0,0,0,0
6/23/2021,California,State,Omicron,0,0,0,0
6/23/2021,California,State,Lambda,1,0.27,0.285714286,0.110803324
6/23/2021,California,State,Gamma,30,8.2,25.42857143,9.861495845
6/23/2021,California,State,Other,27,7.38,22.14285714,8.587257618
6/23/2021,California,State,Mu,4,1.09,4.857142857,1.88365651
6/23/2021,California,State,Total,366,100,257.8571429,100
6/23/2021,California,State,Epsilon,3,0.82,1.285714286,0.498614958
6/24/2021,California,State,Epsilon,1,0.25,1.142857143,0.413436693
6/24/2021,California,State,Delta,261,63.97,163.5714286,59.17312661
6/24/2021,California,State,Omicron,0,0,0,0
6/24/2021,California,State,Alpha,73,17.89,57.71428571,20.87855297
6/24/2021,California,State,Total,408,100,276.4285714,100
6/24/2021,California,State,Other,32,7.84,22.28571429,8.062015504
6/24/2021,California,State,Beta,0,0,0,0
6/24/2021,California,State,Lambda,0,0,0.285714286,0.103359173
6/24/2021,California,State,Gamma,33,8.09,25.85714286,9.354005168
6/24/2021,California,State,Mu,8,1.96,5.571428571,2.015503876
6/25/2021,California,State,Alpha,71,17.97,60.28571429,19.94328922
6/25/2021,California,State,Other,14,3.54,22.14285714,7.325141777
6/25/2021,California,State,Total,395,100,302.2857143,100
6/25/2021,California,State,Beta,0,0,0,0
6/25/2021,California,State,Gamma,34,8.61,26.28571429,8.695652174
6/25/2021,California,State,Epsilon,1,0.25,1.142857143,0.378071834
6/25/2021,California,State,Delta,266,67.34,186.1428571,61.57844991
6/25/2021,California,State,Mu,9,2.28,6,1.984877127
6/25/2021,California,State,Lambda,0,0,0.285714286,0.094517958
6/25/2021,California,State,Omicron,0,0,0,0
6/26/2021,California,State,Total,253,100,315.2857143,100
6/26/2021,California,State,Gamma,21,8.3,27.71428571,8.790212959
6/26/2021,California,State,Epsilon,1,0.4,1.285714286,0.407793385
6/26/2021,California,State,Other,27,10.67,23.42857143,7.430901676
6/26/2021,California,State,Alpha,34,13.44,58.71428571,18.62256457
6/26/2021,California,State,Lambda,0,0,0.285714286,0.090620752
6/26/2021,California,State,Beta,0,0,0,0
6/26/2021,California,State,Delta,163,64.43,197.4285714,62.61893974
6/26/2021,California,State,Mu,7,2.77,6.428571429,2.038966923
6/26/2021,California,State,Omicron,0,0,0,0
6/27/2021,California,State,Lambda,0,0,0.285714286,0.087374399
6/27/2021,California,State,Omicron,0,0,0,0
6/27/2021,California,State,Beta,0,0,0,0
6/27/2021,California,State,Alpha,23,10.95,58.14285714,17.78069026
6/27/2021,California,State,Gamma,18,8.57,27.14285714,8.300567934
6/27/2021,California,State,Total,210,100,327,100
6/27/2021,California,State,Mu,4,1.9,6.428571429,1.965923984
6/27/2021,California,State,Delta,157,74.76,210.2857143,64.30755789
6/27/2021,California,State,Other,8,3.81,23.42857143,7.164700743
6/27/2021,California,State,Epsilon,0,0,1.285714286,0.393184797
6/28/2021,California,State,Epsilon,2,0.4,1.428571429,0.405679513
6/28/2021,California,State,Gamma,32,6.37,28,7.951318458
6/28/2021,California,State,Lambda,1,0.2,0.428571429,0.121703854
6/28/2021,California,State,Alpha,60,11.95,57.85714286,16.43002028
6/28/2021,California,State,Other,58,11.55,29,8.235294118
6/28/2021,California,State,Total,502,100,352.1428571,100
6/28/2021,California,State,Delta,336,66.93,228.1428571,64.78701826
6/28/2021,California,State,Beta,0,0,0,0
6/28/2021,California,State,Omicron,0,0,0,0
6/28/2021,California,State,Mu,13,2.59,7.285714286,2.068965517
6/29/2021,California,State,Total,501,100,376.4285714,100
6/29/2021,California,State,Mu,14,2.79,8.428571429,2.239089184
6/29/2021,California,State,Delta,330,65.87,247.7142857,65.80645161
6/29/2021,California,State,Lambda,1,0.2,0.428571429,0.113851992
6/29/2021,California,State,Beta,0,0,0,0
6/29/2021,California,State,Gamma,42,8.38,30,7.969639469
6/29/2021,California,State,Epsilon,2,0.4,1.428571429,0.379506641
6/29/2021,California,State,Other,41,8.18,29.57142857,7.855787476
6/29/2021,California,State,Omicron,0,0,0,0
6/29/2021,California,State,Alpha,71,14.17,58.85714286,15.63567362
6/30/2021,California,State,Alpha,73,13.88,57.85714286,14.490161
6/30/2021,California,State,Epsilon,3,0.57,1.428571429,0.357781753
6/30/2021,California,State,Gamma,40,7.6,31.42857143,7.871198569
6/30/2021,California,State,Beta,0,0,0,0
6/30/2021,California,State,Omicron,0,0,0,0
6/30/2021,California,State,Delta,373,70.91,269.4285714,67.47763864
6/30/2021,California,State,Lambda,2,0.38,0.571428571,0.143112701
6/30/2021,California,State,Mu,10,1.9,9.285714286,2.325581395
6/30/2021,California,State,Total,526,100,399.2857143,100
6/30/2021,California,State,Other,25,4.75,29.28571429,7.334525939
7/1/2021,California,State,Omicron,0,0,0,0
7/1/2021,California,State,Total,624,100,430.1428571,100
7/1/2021,California,State,Epsilon,1,0.16,1.428571429,0.332115576
7/1/2021,California,State,Alpha,76,12.18,58.28571429,13.55031551
7/1/2021,California,State,Gamma,31,4.97,31.14285714,7.240119562
7/1/2021,California,State,Beta,0,0,0,0
7/1/2021,California,State,Delta,454,72.76,297,69.0468283
7/1/2021,California,State,Other,43,6.89,30.85714286,7.173696446
7/1/2021,California,State,Lambda,0,0,0.571428571,0.13284623
7/1/2021,California,State,Mu,19,3.04,10.85714286,2.524078379
7/2/2021,California,State,Other,26,4.33,32.57142857,7.087348461
7/2/2021,California,State,Lambda,1,0.17,0.714285714,0.155424308
7/2/2021,California,State,Total,601,100,459.5714286,100
7/2/2021,California,State,Gamma,35,5.82,31.28571429,6.807584706
7/2/2021,California,State,Delta,440,73.21,321.8571429,70.03419335
7/2/2021,California,State,Beta,1,0.17,0.142857143,0.031084862
7/2/2021,California,State,Alpha,76,12.65,59,12.83804787
7/2/2021,California,State,Mu,20,3.33,12.42857143,2.704382965
7/2/2021,California,State,Epsilon,2,0.33,1.571428571,0.341933478
7/2/2021,California,State,Omicron,0,0,0,0
7/3/2021,California,State,Omicron,0,0,0,0
7/3/2021,California,State,Gamma,17,4.31,30.71428571,6.402620608
7/3/2021,California,State,Other,24,6.09,32.14285714,6.700416915
7/3/2021,California,State,Beta,0,0,0.142857143,0.029779631
7/3/2021,California,State,Alpha,33,8.38,58.85714286,12.26920786
7/3/2021,California,State,Lambda,0,0,0.714285714,0.148898154
7/3/2021,California,State,Delta,308,78.17,342.5714286,71.4115545
7/3/2021,California,State,Total,394,100,479.7142857,100
7/3/2021,California,State,Mu,11,2.79,13,2.709946397
7/3/2021,California,State,Epsilon,1,0.25,1.571428571,0.327575938
7/4/2021,California,State,Lambda,0,0,0.714285714,0.152905199
7/4/2021,California,State,Epsilon,0,0,1.571428571,0.336391437
7/4/2021,California,State,Omicron,0,0,0,0
7/4/2021,California,State,Total,122,100,467.1428571,100
7/4/2021,California,State,Mu,7,5.74,13.42857143,2.874617737
7/4/2021,California,State,Other,5,4.1,31.71428571,6.788990826
7/4/2021,California,State,Alpha,13,10.66,57.42857143,12.29357798
7/4/2021,California,State,Beta,0,0,0.142857143,0.03058104
7/4/2021,California,State,Gamma,11,9.02,29.71428571,6.360856269
7/4/2021,California,State,Delta,86,70.49,332.4285714,71.16207951
7/5/2021,California,State,Other,10,2.2,24.85714286,5.400372439
7/5/2021,California,State,Epsilon,0,0,1.285714286,0.279329609
7/5/2021,California,State,Gamma,25,5.51,28.71428571,6.238361266
7/5/2021,California,State,Total,454,100,460.2857143,100
7/5/2021,California,State,Delta,363,79.96,336.2857143,73.06021105
7/5/2021,California,State,Beta,0,0,0.142857143,0.031036623
7/5/2021,California,State,Lambda,0,0,0.571428571,0.124146493
7/5/2021,California,State,Omicron,0,0,0,0
7/5/2021,California,State,Mu,21,4.63,14.57142857,3.165735568
7/5/2021,California,State,Alpha,35,7.71,53.85714286,11.70080695
7/6/2021,California,State,Gamma,55,6.14,30.57142857,5.916505391
7/6/2021,California,State,Alpha,63,7.03,52.71428571,10.20182472
7/6/2021,California,State,Epsilon,0,0,1,0.19353055
7/6/2021,California,State,Omicron,0,0,0,0
7/6/2021,California,State,Total,896,100,516.7142857,100
7/6/2021,California,State,Mu,19,2.12,15.28571429,2.958252696
7/6/2021,California,State,Lambda,1,0.11,0.571428571,0.110588886
7/6/2021,California,State,Beta,0,0,0.142857143,0.027647221
7/6/2021,California,State,Other,26,2.9,22.71428571,4.395908211
7/6/2021,California,State,Delta,732,81.7,393.7142857,76.19574233
7/7/2021,California,State,Mu,28,2.64,17.85714286,3.010597303
7/7/2021,California,State,Lambda,1,0.09,0.428571429,0.072254335
7/7/2021,California,State,Beta,0,0,0.142857143,0.024084778
7/7/2021,California,State,Alpha,64,6.03,51.42857143,8.670520231
7/7/2021,California,State,Total,1061,100,593.1428571,100
7/7/2021,California,State,Other,35,3.3,24.14285714,4.070327553
7/7/2021,California,State,Omicron,0,0,0,0
7/7/2021,California,State,Delta,900,84.83,469,79.07032755
7/7/2021,California,State,Epsilon,0,0,0.571428571,0.096339114
7/7/2021,California,State,Gamma,33,3.11,29.57142857,4.985549133
7/8/2021,California,State,Alpha,66,5.39,50,7.365319865
7/8/2021,California,State,Other,61,4.98,26.71428571,3.935185185
7/8/2021,California,State,Beta,0,0,0.142857143,0.021043771
7/8/2021,California,State,Lambda,0,0,0.428571429,0.063131313
7/8/2021,California,State,Total,1224,100,678.8571429,100
7/8/2021,California,State,Gamma,58,4.74,33.42857143,4.924242424
7/8/2021,California,State,Mu,26,2.12,18.85714286,2.777777778
7/8/2021,California,State,Epsilon,1,0.08,0.571428571,0.084175084
7/8/2021,California,State,Delta,1012,82.68,548.7142857,80.82912458
7/8/2021,California,State,Omicron,0,0,0,0
7/9/2021,California,State,Mu,17,1.67,18.42857143,2.496613122
7/9/2021,California,State,Total,1016,100,738.1428571,100
7/9/2021,California,State,Beta,0,0,0,0
7/9/2021,California,State,Delta,865,85.14,609.4285714,82.56241533
7/9/2021,California,State,Lambda,0,0,0.285714286,0.03870718
7/9/2021,California,State,Other,43,4.23,29.14285714,3.948132379
7/9/2021,California,State,Omicron,0,0,0,0
7/9/2021,California,State,Epsilon,0,0,0.285714286,0.03870718
7/9/2021,California,State,Gamma,43,4.23,34.57142857,4.683568802
7/9/2021,California,State,Alpha,48,4.72,46,6.231856009
7/10/2021,California,State,Omicron,0,0,0,0
7/10/2021,California,State,Lambda,0,0,0.285714286,0.034940601
7/10/2021,California,State,Total,951,100,817.7142857,100
7/10/2021,California,State,Epsilon,0,0,0.142857143,0.0174703
7/10/2021,California,State,Mu,25,2.63,20.42857143,2.49825297
7/10/2021,California,State,Other,33,3.47,30.42857143,3.721174004
7/10/2021,California,State,Beta,0,0,0,0
7/10/2021,California,State,Delta,812,85.38,681.4285714,83.33333333
7/10/2021,California,State,Alpha,50,5.26,48.42857143,5.922431866
7/10/2021,California,State,Gamma,31,3.26,36.57142857,4.472396925
7/11/2021,California,State,Delta,494,88.69,739.7142857,84.07208962
7/11/2021,California,State,Omicron,0,0,0,0
7/11/2021,California,State,Beta,0,0,0,0
7/11/2021,California,State,Lambda,1,0.18,0.428571429,0.048709206
7/11/2021,California,State,Gamma,10,1.8,36.42857143,4.140282513
7/11/2021,California,State,Alpha,29,5.21,50.71428571,5.763922715
7/11/2021,California,State,Total,557,100,879.8571429,100
7/11/2021,California,State,Other,11,1.97,31.28571429,3.555772041
7/11/2021,California,State,Mu,12,2.15,21.14285714,2.402987498
7/11/2021,California,State,Epsilon,0,0,0.142857143,0.016236402
7/12/2021,California,State,Mu,33,1.98,22.85714286,2.17155266
7/12/2021,California,State,Alpha,75,4.51,56.42857143,5.36102063
7/12/2021,California,State,Beta,0,0,0,0
7/12/2021,California,State,Gamma,50,3.01,40,3.800217155
7/12/2021,California,State,Total,1663,100,1052.571429,100
7/12/2021,California,State,Lambda,1,0.06,0.571428571,0.054288817
7/12/2021,California,State,Delta,1426,85.75,891.5714286,84.70412595
7/12/2021,California,State,Other,78,4.69,41,3.895222584
7/12/2021,California,State,Omicron,0,0,0,0
7/12/2021,California,State,Epsilon,0,0,0.142857143,0.013572204
7/13/2021,California,State,Lambda,0,0,0.428571429,0.038265306
7/13/2021,California,State,Delta,1211,88.52,960,85.71428571
7/13/2021,California,State,Alpha,43,3.14,53.57142857,4.783163265
7/13/2021,California,State,Beta,1,0.07,0.142857143,0.012755102
7/13/2021,California,State,Mu,30,2.19,24.42857143,2.181122449
7/13/2021,California,State,Total,1368,100,1120,100
7/13/2021,California,State,Omicron,0,0,0,0
7/13/2021,California,State,Epsilon,0,0,0.142857143,0.012755102
7/13/2021,California,State,Gamma,43,3.14,38.28571429,3.418367347
7/13/2021,California,State,Other,40,2.92,43,3.839285714
7/14/2021,California,State,Gamma,30,1.99,37.85714286,3.198937711
7/14/2021,California,State,Mu,36,2.39,25.57142857,2.160791888
7/14/2021,California,State,Other,37,2.46,43.28571429,3.657653308
7/14/2021,California,State,Epsilon,0,0,0.142857143,0.012071463
7/14/2021,California,State,Omicron,0,0,0,0
7/14/2021,California,State,Alpha,45,2.99,50.85714286,4.29744085
7/14/2021,California,State,Lambda,0,0,0.285714286,0.024142926
7/14/2021,California,State,Total,1505,100,1183.428571,100
7/14/2021,California,State,Beta,0,0,0.142857143,0.012071463
7/14/2021,California,State,Delta,1357,90.17,1025.285714,86.63689039
7/15/2021,California,State,Other,61,3.53,43.28571429,3.447491182
7/15/2021,California,State,Mu,41,2.37,27.71428571,2.207304585
7/15/2021,California,State,Alpha,37,2.14,46.71428571,3.720559791
7/15/2021,California,State,Delta,1567,90.63,1104.571429,87.97360337
7/15/2021,California,State,Total,1729,100,1255.571429,100
7/15/2021,California,State,Lambda,1,0.06,0.428571429,0.034133576
7/15/2021,California,State,Omicron,0,0,0,0
7/15/2021,California,State,Beta,0,0,0.142857143,0.011377859
7/15/2021,California,State,Gamma,22,1.27,32.71428571,2.605529639
7/15/2021,California,State,Epsilon,0,0,0,0
7/16/2021,California,State,Delta,1600,91.59,1209.571429,88.93907563
7/16/2021,California,State,Gamma,35,2,31.57142857,2.321428571
7/16/2021,California,State,Mu,33,1.89,30,2.205882353
7/16/2021,California,State,Lambda,4,0.23,1,0.073529412
7/16/2021,California,State,Omicron,0,0,0,0
7/16/2021,California,State,Beta,0,0,0.142857143,0.010504202
7/16/2021,California,State,Alpha,34,1.95,44.71428571,3.287815126
7/16/2021,California,State,Epsilon,0,0,0,0
7/16/2021,California,State,Other,41,2.35,43,3.161764706
7/16/2021,California,State,Total,1747,100,1360,100
7/17/2021,California,State,Mu,37,2.59,31.71428571,2.221110555
7/17/2021,California,State,Total,1426,100,1427.857143,100
7/17/2021,California,State,Gamma,17,1.19,29.57142857,2.071035518
7/17/2021,California,State,Delta,1326,92.99,1283,89.85492746
7/17/2021,California,State,Beta,0,0,0.142857143,0.010005003
7/17/2021,California,State,Lambda,1,0.07,1.142857143,0.08004002
7/17/2021,California,State,Alpha,23,1.61,40.85714286,2.861430715
7/17/2021,California,State,Epsilon,0,0,0,0
7/17/2021,California,State,Omicron,0,0,0,0
7/17/2021,California,State,Other,22,1.54,41.42857143,2.901450725
7/18/2021,California,State,Lambda,1,0.12,1.142857143,0.077790743
7/18/2021,California,State,Omicron,0,0,0,0
7/18/2021,California,State,Mu,15,1.77,32.14285714,2.187864644
7/18/2021,California,State,Delta,778,91.96,1323.571429,90.09140412
7/18/2021,California,State,Gamma,20,2.36,31,2.110073901
7/18/2021,California,State,Other,16,1.89,42.14285714,2.868533644
7/18/2021,California,State,Epsilon,0,0,0,0
7/18/2021,California,State,Beta,0,0,0.142857143,0.009723843
7/18/2021,California,State,Alpha,16,1.89,39,2.654609102
7/18/2021,California,State,Total,846,100,1469.142857,100
7/19/2021,California,State,Mu,30,1.32,31.71428571,2.038567493
7/19/2021,California,State,Other,53,2.34,38.57142857,2.479338843
7/19/2021,California,State,Omicron,0,0,0,0
7/19/2021,California,State,Total,2269,100,1555.714286,100
7/19/2021,California,State,Delta,2115,93.21,1422,91.40495868
7/19/2021,California,State,Alpha,39,1.72,33.85714286,2.17630854
7/19/2021,California,State,Epsilon,0,0,0,0
7/19/2021,California,State,Gamma,30,1.32,28.14285714,1.808999082
7/19/2021,California,State,Lambda,2,0.09,1.285714286,0.082644628
7/19/2021,California,State,Beta,0,0,0.142857143,0.009182736
7/20/2021,California,State,Lambda,0,0,1.285714286,0.07532011
7/20/2021,California,State,Epsilon,1,0.04,0.142857143,0.008368901
7/20/2021,California,State,Gamma,33,1.36,26.71428571,1.564984518
7/20/2021,California,State,Mu,38,1.57,32.85714286,1.924847268
7/20/2021,California,State,Other,57,2.35,41,2.401874634
7/20/2021,California,State,Beta,1,0.04,0.142857143,0.008368901
7/20/2021,California,State,Total,2427,100,1707,100
